"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Bier";"Leffe Blond";"2.00";"9.50";"7.86";"1.64";"21.00";"0.00"
"Bier";"Liefmans Fruitesse";"5.00";"23.75";"19.65";"4.10";"21.00";"0.00"
"Bier";"Warsteiner";"4.00";"15.00";"12.40";"2.60";"21.00";"0.00"
"Broodjes";"Broodje Bal (in jus)";"6.00";"51.00";"46.80";"4.20";"9.00";"0.00"
"Broodjes";"Broodje Gegrilde Groente";"18.00";"148.50";"136.26";"12.24";"9.00";"0.00"
"Broodjes";"Croissant (belegd)";"11.00";"68.75";"63.03";"5.72";"9.00";"0.00"
"Broodjes";"Croissant los";"1.00";"2.25";"2.06";"0.19";"9.00";"0.00"
"Broodjes";"Oerbrood Kroket";"26.00";"180.70";"165.88";"14.82";"9.00";"0.00"
"Broodjes";"Pretzel Mortadella";"11.00";"93.50";"85.80";"7.70";"9.00";"0.00"
"Broodjes";"Tafelbroodje";"2.00";"1.90";"1.74";"0.16";"9.00";"0.00"
"Gebak";"Appelflap";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Gebak";"Appeltaart";"29.00";"123.25";"113.10";"10.15";"9.00";"0.00"
"Gebak";"Carrot Cake";"5.00";"19.75";"18.10";"1.65";"9.00";"0.00"
"Gebak";"Gevulde Koek";"4.00";"12.40";"11.36";"1.04";"9.00";"0.00"
"Gebak";"Meringue  (glutenarm)";"25.00";"131.25";"120.50";"10.75";"9.00";"0.00"
"Gebak";"Plaatgebak  (vegan,  lactosearm)";"5.00";"23.75";"21.80";"1.95";"9.00";"0.00"
"Gebak";"Slagroom";"17.00";"8.50";"7.82";"0.68";"9.00";"0.00"
"Ijs";"Calippo cola";"1.00";"1.95";"1.79";"0.16";"9.00";"0.00"
"Ijs";"Cornetto";"10.00";"25.00";"22.90";"2.10";"9.00";"0.00"
"Ijs";"Dracula";"2.00";"3.50";"3.22";"0.28";"9.00";"0.00"
"Ijs";"Magnum Classic";"6.00";"21.00";"19.26";"1.74";"9.00";"0.00"
"Ijs";"Magnum White";"6.00";"21.00";"19.26";"1.74";"9.00";"0.00"
"Ijs";"Raket";"3.00";"5.25";"4.83";"0.42";"9.00";"0.00"
"Ijs";"Solero";"5.00";"14.75";"13.55";"1.20";"9.00";"0.00"
"Ijs";"Twister Marshmallow";"5.00";"7.87";"7.23";"0.64";"9.00";"0.88"
"Kleine trek";"Saucijzenbroodje";"21.00";"82.95";"76.03";"6.92";"9.00";"0.00"
"Koude Dranken";"Bitter Lemon";"15.00";"48.75";"44.70";"4.05";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Blauw PET";"35.00";"117.25";"107.45";"9.80";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Rood";"28.00";"91.00";"83.44";"7.56";"9.00";"0.00"
"Koude Dranken";"Chocomel";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Koude Dranken";"Coca Cola";"11.00";"35.75";"32.78";"2.97";"9.00";"0.00"
"Koude Dranken";"Coca Cola Zero";"14.00";"45.50";"41.72";"3.78";"9.00";"0.00"
"Koude Dranken";"Fanta";"8.00";"26.00";"23.84";"2.16";"9.00";"0.00"
"Koude Dranken";"Fristi";"3.00";"9.75";"8.94";"0.81";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Green";"13.00";"42.25";"38.74";"3.51";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Sparkling Lemon";"10.00";"32.50";"29.80";"2.70";"9.00";"0.00"
"Koude Dranken";"Rivella ";"9.00";"29.25";"26.82";"2.43";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel";"12.00";"42.00";"38.52";"3.48";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Cranberry";"8.00";"28.00";"25.68";"2.32";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Kersen";"2.00";"7.00";"6.42";"0.58";"9.00";"0.00"
"Koude Dranken";"Schulp | Sinaasappel";"5.00";"17.50";"16.05";"1.45";"9.00";"0.00"
"Koude Dranken";"Tonic";"5.00";"16.25";"14.90";"1.35";"9.00";"0.00"
"Non-alcoholische Dranken";"Leffe Blond 0.0 ";"9.00";"42.75";"39.24";"3.51";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner 0.0";"8.00";"30.00";"27.52";"2.48";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner Radler 0.0 ";"7.00";"26.25";"24.08";"2.17";"9.00";"0.00"
"Salades";"Salade Parelcouscous";"14.00";"167.30";"153.45";"13.85";"9.00";"0.00"
"Snacks";"Fritessaus zakje ";"2.00";"1.50";"1.38";"0.12";"9.00";"0.00"
"Snacks";"Kroket";"4.00";"15.20";"13.96";"1.24";"9.00";"0.00"
"Snoep";"Chips";"3.00";"5.85";"5.37";"0.48";"9.00";"0.00"
"Soepen";"Seizoenssoep";"8.00";"60.00";"55.04";"4.96";"9.00";"0.00"
"Soepen";"Tomatensoep";"5.00";"34.75";"31.89";"2.86";"9.00";"0.00"
"Warme Dranken";"Cappuccino";"44.00";"154.00";"141.24";"12.76";"9.00";"0.00"
"Warme Dranken";"Dubbele Espresso ";"2.00";"9.00";"8.26";"0.74";"9.00";"0.00"
"Warme Dranken";"Espresso";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Warme Dranken";"Koffie";"33.00";"107.25";"98.34";"8.91";"9.00";"0.00"
"Warme Dranken";"Latte Macchiato";"6.00";"25.50";"23.40";"2.10";"9.00";"0.00"
"Warme Dranken";"Thee";"17.00";"55.25";"50.66";"4.59";"9.00";"0.00"
"Warme Dranken";"Thee | Verse gember";"4.00";"15.80";"14.48";"1.32";"9.00";"0.00"
