"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Koude Dranken";"Chaudfontaine Rood";"7.00";"22.10";"20.27";"1.83";"9.00";"0.65"
"Koude Dranken";"Chocomel";"3.00";"9.10";"8.35";"0.75";"9.00";"0.65"
"Koude Dranken";"Coca Cola";"9.00";"28.60";"26.23";"2.37";"9.00";"0.65"
"Koude Dranken";"Coca Cola Zero";"12.00";"39.00";"35.76";"3.24";"9.00";"0.00"
"Koude Dranken";"Fanta";"3.00";"9.75";"8.94";"0.81";"9.00";"0.00"
"Koude Dranken";"Fristi";"2.00";"6.50";"5.96";"0.54";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Green";"10.00";"32.50";"29.80";"2.70";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Sparkling Lemon";"7.00";"22.75";"20.86";"1.89";"9.00";"0.00"
"Koude Dranken";"Rivella ";"5.00";"16.25";"14.90";"1.35";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel";"10.00";"35.00";"32.10";"2.90";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Cranberry";"9.00";"30.80";"28.25";"2.55";"9.00";"0.70"
"Koude Dranken";"Schulp | Appel/Kersen";"5.00";"17.50";"16.05";"1.45";"9.00";"0.00"
"Koude Dranken";"Schulp | Sinaasappel";"3.00";"9.80";"8.99";"0.81";"9.00";"0.70"
"Koude Dranken";"Tonic";"5.00";"15.60";"14.31";"1.29";"9.00";"0.65"
"Non-alcoholische Dranken";"Leffe Blond 0.0 ";"4.00";"19.00";"17.44";"1.56";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner 0.0";"2.00";"6.75";"6.19";"0.56";"9.00";"0.75"
"Non-alcoholische Dranken";"Warsteiner Radler 0.0 ";"3.00";"11.25";"10.32";"0.93";"9.00";"0.00"
"Salades";"Salade Parelcouscous";"14.00";"167.30";"153.44";"13.86";"9.00";"0.00"
"Snacks";"Kroket";"2.00";"6.84";"6.28";"0.56";"9.00";"0.76"
"Snoep";"Chips";"2.00";"3.90";"3.58";"0.32";"9.00";"0.00"
"Soepen";"Seizoenssoep";"10.00";"73.50";"67.42";"6.08";"9.00";"1.50"
"Soepen";"Tomatensoep";"9.00";"56.99";"52.30";"4.69";"9.00";"5.56"
"Warme Dranken";"Cappuccino";"58.00";"195.30";"179.14";"16.16";"9.00";"7.70"
"Warme Dranken";"Espresso";"1.00";"2.60";"2.39";"0.21";"9.00";"0.65"
"Warme Dranken";"Koffie";"64.00";"202.80";"186.00";"16.80";"9.00";"5.20"
"Warme Dranken";"Latte Macchiato";"7.00";"28.05";"25.74";"2.31";"9.00";"1.70"
"Warme Dranken";"Thee";"32.00";"102.70";"94.18";"8.52";"9.00";"1.30"
"Warme Dranken";"Thee | Verse gember";"4.00";"15.01";"13.76";"1.25";"9.00";"0.79"
"Warme Dranken";"Thee | Verse munt";"10.00";"39.50";"36.20";"3.30";"9.00";"0.00"
"Warme Dranken";"Warme chocomel";"1.00";"3.25";"2.98";"0.27";"9.00";"0.00"
"Wijn";"Rosé Wijn - Mr Paul | Cinsualt Rosé";"2.00";"12.51";"10.34";"2.17";"21.00";"1.39"
"Wraps";"Wrap Zalm";"14.00";"98.60";"90.44";"8.16";"9.00";"2.90"
