"Omzetgroep naam";"Product Name";"Aantal";"Netto omzet incl. btw";"Netto omzet excl. btw";"Btw";"Btw code";"Korting"
"Bier";"Leffe Blond";"4.00";"19.00";"15.72";"3.28";"21.00";"0.00"
"Bier";"Warsteiner";"16.00";"60.00";"49.60";"10.40";"21.00";"0.00"
"Broodjes";"Broodje Gegrilde Groente";"38.00";"313.50";"287.66";"25.84";"9.00";"0.00"
"Broodjes";"Broodje Unox";"17.00";"110.50";"101.32";"9.18";"9.00";"0.00"
"Broodjes";"Croissant (belegd)";"12.00";"75.00";"68.76";"6.24";"9.00";"0.00"
"Broodjes";"Kadet Kroket ";"29.00";"172.55";"158.34";"14.21";"9.00";"0.00"
"Broodjes";"Tafelbroodje";"1.00";"0.95";"0.87";"0.08";"9.00";"0.00"
"Gebak";"American Cookie (voorverpakt)";"11.00";"32.45";"29.81";"2.64";"9.00";"0.00"
"Gebak";"Appelflap";"16.00";"52.00";"47.68";"4.32";"9.00";"0.00"
"Gebak";"Appeltaart";"75.00";"318.75";"292.50";"26.25";"9.00";"0.00"
"Gebak";"Gevulde Koek";"12.00";"37.20";"34.10";"3.10";"9.00";"0.00"
"Gebak";"Meringue  (glutenarm)";"89.00";"467.25";"428.96";"38.29";"9.00";"0.00"
"Gebak";"Slagroom";"18.00";"9.00";"8.28";"0.72";"9.00";"0.00"
"Ijs";"Calippo cola";"4.00";"7.80";"7.16";"0.64";"9.00";"0.00"
"Ijs";"Cornetto";"10.00";"25.00";"22.90";"2.10";"9.00";"0.00"
"Ijs";"Dracula";"3.00";"5.25";"4.83";"0.42";"9.00";"0.00"
"Ijs";"Magnum Almond vegan";"3.00";"10.50";"9.63";"0.87";"9.00";"0.00"
"Ijs";"Magnum Classic";"9.00";"31.50";"28.89";"2.61";"9.00";"0.00"
"Ijs";"Magnum White";"6.00";"21.00";"19.26";"1.74";"9.00";"0.00"
"Ijs";"Raket";"4.00";"7.00";"6.44";"0.56";"9.00";"0.00"
"Ijs";"Solero";"5.00";"14.75";"13.55";"1.20";"9.00";"0.00"
"Ijs";"Twister Marshmallow";"1.00";"1.75";"1.61";"0.14";"9.00";"0.00"
"Kleine trek";"Kaasswirl";"11.00";"43.45";"39.82";"3.63";"9.00";"0.00"
"Kleine trek";"Saucijzenbroodje";"66.00";"260.70";"238.92";"21.78";"9.00";"0.00"
"Koude Dranken";"Bitter Lemon";"16.00";"52.00";"47.68";"4.32";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Blauw PET";"39.00";"130.65";"119.73";"10.92";"9.00";"0.00"
"Koude Dranken";"Chaudfontaine Rood";"17.00";"55.25";"50.66";"4.59";"9.00";"0.00"
"Koude Dranken";"Chocomel";"7.00";"22.75";"20.86";"1.89";"9.00";"0.00"
"Koude Dranken";"Coca Cola";"23.00";"74.75";"68.54";"6.21";"9.00";"0.00"
"Koude Dranken";"Coca Cola Zero";"22.00";"71.50";"65.56";"5.94";"9.00";"0.00"
"Koude Dranken";"Fanta";"7.00";"22.75";"20.86";"1.89";"9.00";"0.00"
"Koude Dranken";"Fristi";"9.00";"29.25";"26.82";"2.43";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Green";"9.00";"29.25";"26.82";"2.43";"9.00";"0.00"
"Koude Dranken";"Fuze Tea - Sparkling Lemon";"11.00";"35.75";"32.78";"2.97";"9.00";"0.00"
"Koude Dranken";"Rivella ";"21.00";"68.25";"62.58";"5.67";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel";"24.00";"84.00";"77.04";"6.96";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Cranberry";"15.00";"52.50";"48.15";"4.35";"9.00";"0.00"
"Koude Dranken";"Schulp | Appel/Kersen";"11.00";"38.50";"35.31";"3.19";"9.00";"0.00"
"Koude Dranken";"Schulp | Sinaasappel";"4.00";"14.00";"12.84";"1.16";"9.00";"0.00"
"Koude Dranken";"Tonic";"4.00";"13.00";"11.92";"1.08";"9.00";"0.00"
"Non-alcoholische Dranken";"Leffe Blond 0.0 ";"13.00";"61.75";"56.68";"5.07";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner 0.0";"4.00";"15.00";"13.76";"1.24";"9.00";"0.00"
"Non-alcoholische Dranken";"Warsteiner Radler 0.0 ";"8.00";"30.00";"27.52";"2.48";"9.00";"0.00"
"Salades";"Salade Parelcouscous";"13.00";"155.35";"142.48";"12.87";"9.00";"0.00"
"Snacks";"Kroket";"3.00";"11.40";"10.47";"0.93";"9.00";"0.00"
"Snoep";"Chips";"5.00";"9.75";"8.95";"0.80";"9.00";"0.00"
"Warme Dranken";"Cappuccino";"175.00";"612.50";"561.76";"50.74";"9.00";"0.00"
